areaCode,areaName,areaType,date,cumCasesBySpecimenDateRate
E12000002,North West,region,27/07/2021,11360.2
E12000002,North West,region,26/07/2021,11314.9
E12000002,North West,region,25/07/2021,11266.1
E12000002,North West,region,24/07/2021,11228.2
E12000002,North West,region,23/07/2021,11189.7
E12000002,North West,region,22/07/2021,11144.3
E12000002,North West,region,21/07/2021,11092
E12000002,North West,region,20/07/2021,11033
E12000002,North West,region,19/07/2021,10963.4
E12000002,North West,region,18/07/2021,10879.5
E12000002,North West,region,17/07/2021,10817.7
E12000002,North West,region,16/07/2021,10751.3
E12000002,North West,region,15/07/2021,10654.5
E12000002,North West,region,14/07/2021,10546.7
E12000002,North West,region,13/07/2021,10447
E12000002,North West,region,12/07/2021,10358.8
E12000002,North West,region,11/07/2021,10276.2
E12000002,North West,region,10/07/2021,10218.7
E12000002,North West,region,09/07/2021,10165.3
E12000002,North West,region,08/07/2021,10100.2
E12000002,North West,region,07/07/2021,10031.6
E12000002,North West,region,06/07/2021,9952.7
E12000002,North West,region,05/07/2021,9880
E12000002,North West,region,04/07/2021,9809.9
E12000002,North West,region,03/07/2021,9757.8
E12000002,North West,region,02/07/2021,9709.4
E12000002,North West,region,01/07/2021,9651.4
E12000002,North West,region,30/06/2021,9586
E12000002,North West,region,29/06/2021,9519
E12000002,North West,region,28/06/2021,9452.9
E12000002,North West,region,27/06/2021,9381
E12000002,North West,region,26/06/2021,9336.4
E12000002,North West,region,25/06/2021,9296.5
E12000002,North West,region,24/06/2021,9250.8
E12000002,North West,region,23/06/2021,9200.1
E12000002,North West,region,22/06/2021,9150.5
E12000002,North West,region,21/06/2021,9102.3
E12000002,North West,region,20/06/2021,9053.8
E12000002,North West,region,19/06/2021,9021.5
E12000002,North West,region,18/06/2021,8994.7
E12000002,North West,region,17/06/2021,8961.5
E12000002,North West,region,16/06/2021,8923.8
E12000002,North West,region,15/06/2021,8885.6
E12000002,North West,region,14/06/2021,8847.3
E12000002,North West,region,13/06/2021,8810.2
E12000002,North West,region,12/06/2021,8783.7
E12000002,North West,region,11/06/2021,8761.2
E12000002,North West,region,10/06/2021,8732.7
E12000002,North West,region,09/06/2021,8702.6
E12000002,North West,region,08/06/2021,8672.4
E12000002,North West,region,07/06/2021,8642.4
E12000002,North West,region,06/06/2021,8610.5
E12000002,North West,region,05/06/2021,8587.7
E12000002,North West,region,04/06/2021,8568.9
E12000002,North West,region,03/06/2021,8545
E12000002,North West,region,02/06/2021,8520
E12000002,North West,region,01/06/2021,8495.6
E12000002,North West,region,31/05/2021,8473.8
E12000002,North West,region,30/05/2021,8459
E12000002,North West,region,29/05/2021,8447.2
E12000002,North West,region,28/05/2021,8435.8
E12000002,North West,region,27/05/2021,8422.6
E12000002,North West,region,26/05/2021,8408.6
E12000002,North West,region,25/05/2021,8394.2
E12000002,North West,region,24/05/2021,8381.8
E12000002,North West,region,23/05/2021,8369.7
E12000002,North West,region,22/05/2021,8362.5
E12000002,North West,region,21/05/2021,8356.2
E12000002,North West,region,20/05/2021,8349.1
E12000002,North West,region,19/05/2021,8341.6
E12000002,North West,region,18/05/2021,8334.2
E12000002,North West,region,17/05/2021,8324.7
E12000002,North West,region,16/05/2021,8316.2
E12000002,North West,region,15/05/2021,8310.6
E12000002,North West,region,14/05/2021,8305.8
E12000002,North West,region,13/05/2021,8300.3
E12000002,North West,region,12/05/2021,8295.5
E12000002,North West,region,11/05/2021,8289.4
E12000002,North West,region,10/05/2021,8283.9
E12000002,North West,region,09/05/2021,8277.2
E12000002,North West,region,08/05/2021,8271.9
E12000002,North West,region,07/05/2021,8268.7
E12000002,North West,region,06/05/2021,8264.3
E12000002,North West,region,05/05/2021,8259.6
E12000002,North West,region,04/05/2021,8254.2
E12000002,North West,region,03/05/2021,8249.2
E12000002,North West,region,02/05/2021,8245.7
E12000002,North West,region,01/05/2021,8243.2
E12000002,North West,region,30/04/2021,8240.7
E12000002,North West,region,29/04/2021,8237.7
E12000002,North West,region,28/04/2021,8233.9
E12000002,North West,region,27/04/2021,8229.6
E12000002,North West,region,26/04/2021,8226.1
E12000002,North West,region,25/04/2021,8221.6
E12000002,North West,region,24/04/2021,8217.9
E12000002,North West,region,23/04/2021,8215.8
E12000002,North West,region,22/04/2021,8212.8
E12000002,North West,region,21/04/2021,8209.5
E12000002,North West,region,20/04/2021,8206
E12000002,North West,region,19/04/2021,8202.7
E12000002,North West,region,18/04/2021,8199.2
E12000002,North West,region,17/04/2021,8195.4
E12000002,North West,region,16/04/2021,8193.2
E12000002,North West,region,15/04/2021,8190.3
E12000002,North West,region,14/04/2021,8186.8
E12000002,North West,region,13/04/2021,8182.9
E12000002,North West,region,12/04/2021,8179.1
E12000002,North West,region,11/04/2021,8174.9
E12000002,North West,region,10/04/2021,8171.3
E12000002,North West,region,09/04/2021,8167.9
E12000002,North West,region,08/04/2021,8163.6
E12000002,North West,region,07/04/2021,8158.6
E12000002,North West,region,06/04/2021,8153.6
E12000002,North West,region,05/04/2021,8148.6
E12000002,North West,region,04/04/2021,8143.8
E12000002,North West,region,03/04/2021,8139.8
E12000002,North West,region,02/04/2021,8136
E12000002,North West,region,01/04/2021,8131.8
E12000002,North West,region,31/03/2021,8125.8
E12000002,North West,region,30/03/2021,8119.6
E12000002,North West,region,29/03/2021,8113.5
E12000002,North West,region,28/03/2021,8107.2
E12000002,North West,region,27/03/2021,8098.3
E12000002,North West,region,26/03/2021,8092.1
E12000002,North West,region,25/03/2021,8084.6
E12000002,North West,region,24/03/2021,8074.8
E12000002,North West,region,23/03/2021,8065
E12000002,North West,region,22/03/2021,8055.5
E12000002,North West,region,21/03/2021,8044.7
E12000002,North West,region,20/03/2021,8034.4
E12000002,North West,region,19/03/2021,8027
E12000002,North West,region,18/03/2021,8018.6
E12000002,North West,region,17/03/2021,8008.6
E12000002,North West,region,16/03/2021,7998.1
E12000002,North West,region,15/03/2021,7987.5
E12000002,North West,region,14/03/2021,7975.6
E12000002,North West,region,13/03/2021,7967.1
E12000002,North West,region,12/03/2021,7959.1
E12000002,North West,region,11/03/2021,7948.9
E12000002,North West,region,10/03/2021,7938.7
E12000002,North West,region,09/03/2021,7927
E12000002,North West,region,08/03/2021,7914.9
E12000002,North West,region,07/03/2021,7902.1
E12000002,North West,region,06/03/2021,7894
E12000002,North West,region,05/03/2021,7885.7
E12000002,North West,region,04/03/2021,7875.7
E12000002,North West,region,03/03/2021,7864.3
E12000002,North West,region,02/03/2021,7853.4
E12000002,North West,region,01/03/2021,7841.6
E12000002,North West,region,28/02/2021,7828.4
E12000002,North West,region,27/02/2021,7820
E12000002,North West,region,26/02/2021,7811
E12000002,North West,region,25/02/2021,7798.4
E12000002,North West,region,24/02/2021,7781.8
E12000002,North West,region,23/02/2021,7764.8
E12000002,North West,region,22/02/2021,7747
E12000002,North West,region,21/02/2021,7723.1
E12000002,North West,region,20/02/2021,7706.7
E12000002,North West,region,19/02/2021,7690.6
E12000002,North West,region,18/02/2021,7670.9
E12000002,North West,region,17/02/2021,7649.2
E12000002,North West,region,16/02/2021,7626.6
E12000002,North West,region,15/02/2021,7601.6
E12000002,North West,region,14/02/2021,7571.1
E12000002,North West,region,13/02/2021,7553.2
E12000002,North West,region,12/02/2021,7535.9
E12000002,North West,region,11/02/2021,7512.1
E12000002,North West,region,10/02/2021,7486
E12000002,North West,region,09/02/2021,7460.6
E12000002,North West,region,08/02/2021,7432.6
E12000002,North West,region,07/02/2021,7400.6
E12000002,North West,region,06/02/2021,7377.4
E12000002,North West,region,05/02/2021,7353.5
E12000002,North West,region,04/02/2021,7324.7
E12000002,North West,region,03/02/2021,7289.6
E12000002,North West,region,02/02/2021,7253.6
E12000002,North West,region,01/02/2021,7215.9
E12000002,North West,region,31/01/2021,7175.2
E12000002,North West,region,30/01/2021,7145.7
E12000002,North West,region,29/01/2021,7115.8
E12000002,North West,region,28/01/2021,7076.6
E12000002,North West,region,27/01/2021,7034.7
E12000002,North West,region,26/01/2021,6990
E12000002,North West,region,25/01/2021,6943.1
E12000002,North West,region,24/01/2021,6890
E12000002,North West,region,23/01/2021,6853.7
E12000002,North West,region,22/01/2021,6817.3
E12000002,North West,region,21/01/2021,6767.5
E12000002,North West,region,20/01/2021,6715.3
E12000002,North West,region,19/01/2021,6656.1
E12000002,North West,region,18/01/2021,6586.7
E12000002,North West,region,17/01/2021,6512.6
E12000002,North West,region,16/01/2021,6461.4
E12000002,North West,region,15/01/2021,6408.1
E12000002,North West,region,14/01/2021,6345.3
E12000002,North West,region,13/01/2021,6275.2
E12000002,North West,region,12/01/2021,6202.2
E12000002,North West,region,11/01/2021,6116
E12000002,North West,region,10/01/2021,6015.2
E12000002,North West,region,09/01/2021,5944.8
E12000002,North West,region,08/01/2021,5877.8
E12000002,North West,region,07/01/2021,5801.6
E12000002,North West,region,06/01/2021,5718.2
E12000002,North West,region,05/01/2021,5628.6
E12000002,North West,region,04/01/2021,5523.6
E12000002,North West,region,03/01/2021,5412.2
E12000002,North West,region,02/01/2021,5323.5
E12000002,North West,region,01/01/2021,5229.8
E12000002,North West,region,31/12/2020,5191
E12000002,North West,region,30/12/2020,5120.2
E12000002,North West,region,29/12/2020,5033.1
E12000002,North West,region,28/12/2020,4943.1
E12000002,North West,region,27/12/2020,4894.3
E12000002,North West,region,26/12/2020,4846.6
E12000002,North West,region,25/12/2020,4810.6
E12000002,North West,region,24/12/2020,4798.2
E12000002,North West,region,23/12/2020,4767.2
E12000002,North West,region,22/12/2020,4728.4
E12000002,North West,region,21/12/2020,4690.4
E12000002,North West,region,20/12/2020,4648.9
E12000002,North West,region,19/12/2020,4622.5
E12000002,North West,region,18/12/2020,4599.9
E12000002,North West,region,17/12/2020,4571.4
E12000002,North West,region,16/12/2020,4545
E12000002,North West,region,15/12/2020,4517.5
E12000002,North West,region,14/12/2020,4488.7
E12000002,North West,region,13/12/2020,4458.4
E12000002,North West,region,12/12/2020,4440.4
E12000002,North West,region,11/12/2020,4423.4
E12000002,North West,region,10/12/2020,4401.2
E12000002,North West,region,09/12/2020,4379
E12000002,North West,region,08/12/2020,4357.3
E12000002,North West,region,07/12/2020,4336
E12000002,North West,region,06/12/2020,4311.1
E12000002,North West,region,05/12/2020,4295.7
E12000002,North West,region,04/12/2020,4282
E12000002,North West,region,03/12/2020,4262.4
E12000002,North West,region,02/12/2020,4244.1
E12000002,North West,region,01/12/2020,4224.4
E12000002,North West,region,30/11/2020,4201.1
E12000002,North West,region,29/11/2020,4175.6
E12000002,North West,region,28/11/2020,4161.3
E12000002,North West,region,27/11/2020,4145.7
E12000002,North West,region,26/11/2020,4126.3
E12000002,North West,region,25/11/2020,4104.6
E12000002,North West,region,24/11/2020,4079.8
E12000002,North West,region,23/11/2020,4054.5
E12000002,North West,region,22/11/2020,4024.8
E12000002,North West,region,21/11/2020,4006.1
E12000002,North West,region,20/11/2020,3987.4
E12000002,North West,region,19/11/2020,3960.5
E12000002,North West,region,18/11/2020,3930.9
E12000002,North West,region,17/11/2020,3895.9
E12000002,North West,region,16/11/2020,3854.6
E12000002,North West,region,15/11/2020,3808.8
E12000002,North West,region,14/11/2020,3780.1
E12000002,North West,region,13/11/2020,3747.8
E12000002,North West,region,12/11/2020,3704
E12000002,North West,region,11/11/2020,3657.5
E12000002,North West,region,10/11/2020,3604.2
E12000002,North West,region,09/11/2020,3551.3
E12000002,North West,region,08/11/2020,3487.2
E12000002,North West,region,07/11/2020,3444.1
E12000002,North West,region,06/11/2020,3405.9
E12000002,North West,region,05/11/2020,3353.5
E12000002,North West,region,04/11/2020,3300.4
E12000002,North West,region,03/11/2020,3244.9
E12000002,North West,region,02/11/2020,3184.6
E12000002,North West,region,01/11/2020,3104.1
E12000002,North West,region,31/10/2020,3062.5
E12000002,North West,region,30/10/2020,3019.8
E12000002,North West,region,29/10/2020,2960.4
E12000002,North West,region,28/10/2020,2898.8
E12000002,North West,region,27/10/2020,2835.7
E12000002,North West,region,26/10/2020,2768.7
E12000002,North West,region,25/10/2020,2693.4
E12000002,North West,region,24/10/2020,2648.9
E12000002,North West,region,23/10/2020,2602.9
E12000002,North West,region,22/10/2020,2542.1
E12000002,North West,region,21/10/2020,2477.1
E12000002,North West,region,20/10/2020,2401.8
E12000002,North West,region,19/10/2020,2325.9
E12000002,North West,region,18/10/2020,2242.3
E12000002,North West,region,17/10/2020,2198.7
E12000002,North West,region,16/10/2020,2150
E12000002,North West,region,15/10/2020,2097.1
E12000002,North West,region,14/10/2020,2040.5
E12000002,North West,region,13/10/2020,1979.8
E12000002,North West,region,12/10/2020,1921.7
E12000002,North West,region,11/10/2020,1857.2
E12000002,North West,region,10/10/2020,1817.4
E12000002,North West,region,09/10/2020,1777.6
E12000002,North West,region,08/10/2020,1726.8
E12000002,North West,region,07/10/2020,1668.7
E12000002,North West,region,06/10/2020,1609.6
E12000002,North West,region,05/10/2020,1548.1
E12000002,North West,region,04/10/2020,1489.3
E12000002,North West,region,03/10/2020,1449.9
E12000002,North West,region,02/10/2020,1410
E12000002,North West,region,01/10/2020,1363.5
E12000002,North West,region,30/09/2020,1314.8
E12000002,North West,region,29/09/2020,1265.6
E12000002,North West,region,28/09/2020,1222.7
E12000002,North West,region,27/09/2020,1182.2
E12000002,North West,region,26/09/2020,1151.8
E12000002,North West,region,25/09/2020,1124.4
E12000002,North West,region,24/09/2020,1094.4
E12000002,North West,region,23/09/2020,1064.4
E12000002,North West,region,22/09/2020,1035.2
E12000002,North West,region,21/09/2020,1008.5
E12000002,North West,region,20/09/2020,988.5
E12000002,North West,region,19/09/2020,967.3
E12000002,North West,region,18/09/2020,946.9
E12000002,North West,region,17/09/2020,927.9
